,Bulk_Density,CEC,Clay_Content,Coarse_Fragments,Dist_Fault,Dist_River,Dist_Road,Geology_Nepal_ID,Geology_geo8apg_ID,LULC,NDVI,Nitrogen,Sand_Content,Silt_Content,Soil_Organic_Carbon,Soil_pH,aspect,date,elevation,precipitation,rainfall_360d,rainfall_7d,slope,longitude,latitude,landslide,TPI,TRI,SPI,TWI
190,118.0,131.0,174.0,133.0,7692.067577054796,650.1151637150439,2129.2628199850797,004,0,40,6307.173913043478,2420.0,376.0,449.0,296.0,60.0,48.47194326335779,2013-07-19,276,18.694149017333984,2037.4320044517517,52.75740385055542,4.1893936624826065,83.7533,27.6746,1,-1412.0,947.9701999535636,20.2168063379303,8.234287476017487
191,98.0,248.0,260.0,158.0,24825.941269036804,865.9921550571837,5049.937321928024,024,2392,10,6328.739130434783,6104.0,402.0,338.0,709.0,57.0,233.6335849189469,2016-07-20,2908,37.034969329833984,1286.683099985123,80.04017639160156,35.36766385409509,83.3378,28.6019,1,1470.0,1143.1415048015708,2064.138954957304,8.317973229833239
192,123.0,236.0,243.0,178.0,64422.43144304061,1555.816204453569,43.72775636984303,020,2074,30,4912.04347826087,5827.0,381.0,376.0,603.0,63.0,159.11149685721577,2016-08-06,1739,0.0,1297.972801566124,58.82899188995361,31.95407607195756,81.623,29.139,1,313.4000000000001,1136.0797947327467,1084.710677986564,7.933062454526683
193,126.0,159.0,212.0,186.0,13606.18821719055,348.7733309356589,163.20601540407242,012,2482,10,6085.347826086957,3268.0,324.0,464.0,429.0,57.0,25.404948794196663,2016-06-27,285,10.759424209594728,1530.8048391342163,76.41176128387451,41.86151175816186,84.5423,27.832,1,-1282.0,992.1005493396319,255.37050931384414,5.762262892228256
194,116.0,259.0,200.0,153.0,50115.40672932766,341.58975772107664,447.0599208749694,014,2375,10,6110.565217391304,8029.0,414.0,385.0,463.0,60.0,301.5750456603499,2017-07-10,1920,21.635351181030273,1019.6919238567352,65.02301502227783,35.41490062273188,85.31637561,28.13673979,1,579.0,694.2467140721659,1365.2246214883758,7.901086678095813
195,121.0,231.0,221.0,189.0,76824.99503759514,202.2707700752185,199.801717088242,Unknown,2074,10,5229.913043478261,4893.0,360.0,419.0,634.0,62.0,264.2581232756628,2015-08-07,983,26.066423416137695,1614.1344887018204,170.22356986999512,52.312092462932064,80.5547,29.8587,1,-40.0,819.2609474398251,1272.4083030810448,6.63255155491325
196,119.0,237.0,211.0,198.0,37132.42363801846,151.07229829419938,19.956732498822205,030,Unknown,10,4881.869565217391,4459.0,436.0,353.0,715.0,64.0,292.12368602370134,2016-09-11,1778,0.0,1004.0270884037018,40.68171310424805,37.729009691491896,85.3679,28.2568,1,481.4000000000001,735.3103426445189,1375.6331097785155,7.739819484543313
197,134.0,112.0,172.0,150.0,3907.4930595946194,1860.0958446079417,2.1585239021844194,028,0,40,4772.652173913043,1556.0,443.0,385.0,231.0,62.0,0.0,2016-06-27,149,41.12830352783203,1751.5358061790466,92.83311653137208,1.8543341688295631,85.5502,27.0927,1,-1120.4,708.5120323607777,4.823955656865282,8.434298344700387
198,118.0,246.0,215.0,198.0,41421.95724108867,56.691475018750445,47.38313500591117,030,2467,10,4839.565217391304,5683.0,431.0,354.0,895.0,64.0,292.69341007141503,2016-09-11,1653,0.0,902.1931736469268,36.523681640625,49.59651814992435,85.3573,28.2183,1,301.0,690.6239932119356,1942.0293080222862,7.249205455235096
199,108.0,231.0,276.0,162.0,19959.92944354539,825.8487901220608,285.4867454091948,021,0,30,5973.913043478261,7378.0,222.0,502.0,618.0,55.0,115.30259601041465,2014-08-14,1784,21.12544822692871,1714.459876537323,109.19621658325195,16.85684795954663,85.1509,27.5742,1,589.4000000000001,658.1825734551165,540.5533399608211,8.680633307740829
200,110.0,207.0,187.0,195.0,65051.380753171055,153.1457572008828,2331.8589365210796,030,2538,10,6503.826086956522,4665.0,456.0,356.0,395.0,57.0,53.0232314514402,2016-07-20,1396,102.13277435302734,1650.5477902889252,39.07646560668945,31.75721146030266,85.5097,27.8883,1,70.0,419.5884888792824,864.1140211704175,7.721027837600473
201,122.0,210.0,221.0,160.0,77240.2734546036,456.74186354975393,495.5334745874285,014,2538,40,5966.347826086957,4353.0,344.0,435.0,392.0,57.0,320.7650353300737,2016-05-20,991,0.0,2105.138786792755,46.532508850097656,20.61571054990631,85.7734,27.8187,1,-132.79999999999995,463.87519873345235,372.8025673170596,7.876380099292157
202,126.0,180.0,212.0,173.0,63662.41218222814,130.24284563480106,193.3877207237801,030,2482,30,3616.869565217391,2929.0,335.0,453.0,336.0,57.0,150.51662709615437,2015-05-03,806,0.0,1961.800405502319,0.0,10.534379658781454,85.5763,27.8287,1,-223.4000000000001,322.3814510793076,149.88356972638607,8.374308694141705
203,123.0,194.0,251.0,175.0,18856.37582504996,558.3166032787781,395.7339051438354,045,2719,50,6949.260869565217,4442.0,352.0,397.0,346.0,56.0,177.7860683702082,2015-09-03,642,46.49164962768555,1907.3176283836365,69.10803890228271,25.163951501517563,87.9172,26.8797,1,-540.8,601.8128446618599,301.60904939976547,7.220044967055119
204,117.0,205.0,183.0,167.0,14462.872606047027,1512.9163219193151,3408.3168929371955,043,0,10,6420.782608695652,3009.0,429.0,388.0,342.0,60.0,329.7775828976701,2015-09-16,1312,0.0,1619.262547492981,80.86043548583984,44.25056556743421,86.5598,26.9597,1,149.79999999999995,611.7010707853959,1278.1190557048988,7.205471150580951
205,103.0,262.0,299.0,222.0,41122.977699632705,1091.8501285683355,10.622282966449896,030,0,40,5811.521739130435,5682.0,397.0,304.0,566.0,55.0,41.94488548329672,2016-07-25,2163,33.70100784301758,1536.824832201004,175.00814056396484,18.07975343245166,87.7831,27.1005,1,1103.4,719.8453306092914,706.131480320067,8.79870139900407
206,121.0,191.0,220.0,169.0,34679.31131074213,151.08347105403348,72.1220252357791,015,2510,50,5050.0,3488.0,327.0,454.0,396.0,54.0,120.41842553362278,2013-08-09,888,12.877622604370115,2343.2773929536343,104.70984268188477,10.859236240199785,83.7417,28.2741,1,-104.60000000000002,781.3899794596806,170.3467300967257,8.440107537267197
207,129.0,162.0,225.0,169.0,14504.291207422712,52.58751339643083,45.149205019509424,012,2482,10,4553.521739130435,2775.0,336.0,440.0,386.0,57.0,314.1575332746227,2016-07-23,293,0.0,1579.776142120361,106.99656295776369,52.45865004085857,84.5512,27.8324,1,-478.0,824.108912705111,381.274978115316,5.416824375890575
208,123.0,145.0,245.0,156.0,4141.561634600923,494.2177707613731,71.51886791850885,013,2482,10,6053.608695652174,4884.0,358.0,397.0,381.0,57.0,315.30728621964414,2016-06-27,307,10.110090255737305,1645.1785855293274,99.71671104431152,10.324321334726362,84.4443,27.8178,1,-371.6,632.6865732730546,55.925987517220065,7.4296663300690735
209,133.0,118.0,210.0,120.0,9152.42783495679,4.782462551063763,609.5684227420134,003,0,60,4012.7391304347825,1808.0,444.0,347.0,320.0,58.0,249.2320073916947,2016-01-28,204,0.0,1750.151270866394,0.0,7.798612566607702,84.4694,27.7657,1,-370.79999999999995,632.3173253992021,27.93949137547499,7.30619883819586
210,111.0,242.0,222.0,160.0,68866.79392292119,461.6778480610606,1604.3042552906463,014,2110,10,6674.304347826087,5700.0,356.0,423.0,501.0,58.0,12.020906618328482,2014-02-28,1701,23.671958923339844,1970.992812871933,23.671958923339844,24.078382252669947,80.67,29.58,1,1115.4,626.7374250832644,760.1239922177529,8.244461617163541
211,121.0,181.0,207.0,132.0,4013.4822261923073,431.1500578000801,62.61175936177414,028,0,10,5987.347826086957,3978.0,360.0,434.0,486.0,61.0,300.91488576910035,2015-08-08,369,0.0,2065.449334859848,50.965518951416016,35.93039278973326,83.47,27.7185,1,-862.4000000000001,1424.1798692580933,267.409872063583,6.232810705382712
212,127.0,188.0,260.0,140.0,19929.361771126492,233.8168419692099,482.9894778437971,013,2482,10,5169.260869565217,2416.0,315.0,425.0,348.0,57.0,306.7670855207129,2016-06-16,347,0.0,1971.5139982700348,139.27404022216797,16.567111471794657,84.2765,27.9869,1,-947.5999999999999,1373.2917752611788,103.22834572840617,7.061706076649668
213,121.0,289.0,145.0,240.0,4563.460861603155,254.3597595794769,6335.677068554864,024,1974,30,2096.304347826087,4099.0,476.0,379.0,647.0,66.0,142.36001508460137,2015-03-03,3536,0.0,533.5547193288803,78.53595876693726,36.350632317613666,81.4392,30.1818,1,2423.6,1366.308640095641,2602.2642351843715,8.477365642797485
214,131.0,182.0,155.0,157.0,17594.707146098222,218.6304563695784,589.8486517978764,003,0,10,4063.0,2134.0,413.0,432.0,232.0,60.0,263.6569547068282,2016-07-25,520,48.62834930419922,1890.716933012009,144.60934448242188,8.335711119296748,85.91452544,27.21545164,1,-877.4000000000001,1320.322612091454,76.19082765028104,8.174416539747197
215,122.0,167.0,217.0,167.0,45723.4695992095,111.47507330577344,17.008675454038805,029,2482,10,5805.304347826087,5027.0,306.0,477.0,434.0,55.0,304.26919706674545,2015-04-10,790,0.0,1992.466020345688,7.1158623695373535,26.04590998796943,84.6979,28.1436,1,-823.5999999999999,1187.1069033579072,386.09264578386325,7.38798853527219
216,114.0,225.0,229.0,156.0,42606.32361043904,1049.3638083112137,3525.4536485545455,036,0,50,6582.739130434783,5376.0,349.0,422.0,385.0,57.0,195.74391560846504,2016-07-30,1794,60.77572250366211,1567.6994158029556,20.258573532104492,21.981456506016944,85.5641,27.5269,1,618.0,513.4062718744289,724.1477396111666,8.399410653432806
217,115.0,211.0,189.0,214.0,48784.55984558463,1775.0564878649488,76.09505673840178,033,2482,10,5812.391304347826,3649.0,377.0,434.0,346.0,58.0,106.03464305158856,2016-09-04,1428,0.0,1476.707526087761,107.67480659484865,37.30248020260296,85.201673,27.833565,1,211.79999999999995,453.58372986693416,1087.9421718044248,7.536017010710782
218,116.0,229.0,244.0,175.0,44233.245472579976,2400.157555632936,211.13450143870332,016,2328,10,5484.913043478261,3499.0,303.0,452.0,389.0,60.0,328.0894287957859,2015-08-15,1348,34.108253479003906,1392.1799759864807,68.89039993286133,22.759669942023063,81.7097,28.8425,1,-74.79999999999995,446.12072357154597,565.5308416803888,8.074989750094986
219,123.0,189.0,207.0,143.0,71729.77217791876,133.27119399534666,2.571647034803352,014,2482,80,6590.0,5238.0,314.0,479.0,464.0,56.0,107.83871540820203,2010-09-14,721,0.0,2223.6131427288055,31.730009078979492,11.934990580725971,85.8166,27.7513,1,-734.4000000000001,484.34522811730034,152.3984591628436,8.134779741848492
220,113.0,215.0,210.0,170.0,68190.0755593953,1272.1089970051398,887.2833107481459,016,2482,10,5629.391304347826,7626.0,411.0,379.0,349.0,54.0,176.92238550914578,2010-08-02,1823,0.0,1539.3474688529968,138.36836051940918,18.800329420417363,86.0332,27.6661,1,284.5999999999999,513.1761880679965,620.611518081249,8.585772237925765
221,114.0,228.0,218.0,205.0,22174.539080930743,852.2193822037945,709.5952457784562,018,0,10,6068.217391304348,5064.0,329.0,454.0,517.0,57.0,334.91823578481007,2011-09-17,1957,0.0,1586.6434993743896,37.57584285736084,31.28649679681971,82.6474,28.3875,1,343.20000000000005,505.8509661945894,1189.2430238725044,8.077263665486031
222,106.0,223.0,243.0,186.0,74732.03407454828,1350.7591822262204,1820.6889949234203,014,2482,10,5952.652173913043,8778.0,364.0,393.0,545.0,57.0,235.46613411412756,2010-09-08,1843,0.0,2325.648545742035,171.6781005859375,21.790211399841382,85.8416,27.7773,1,79.79999999999995,184.4619201895053,736.7821979513368,8.43600759199427
223,110.0,231.0,240.0,193.0,39214.3600466832,527.4481124150203,1640.2836447963052,010,2341,10,5487.0,4784.0,313.0,447.0,503.0,59.0,82.48014780671669,2013-06-29,1725,88.17752838134766,1842.5524492263792,305.28561067581177,20.35895258538576,82.3997,28.3536,1,-149.5999999999999,335.75333207579536,640.1153907299844,8.444316200813336
224,115.0,221.0,176.0,183.0,75964.1140778788,509.796416173692,171.98807221549998,010,2538,30,6196.391304347826,9310.0,423.0,401.0,407.0,56.0,21.156647118878457,2010-09-14,1468,0.0,1983.220194339752,107.19533157348631,33.408595663341735,85.9259,27.8732,1,-426.5999999999999,344.7467186210759,968.2836700376355,7.707787326442853
225,104.0,229.0,254.0,282.0,78793.1491571021,1982.9490290159429,2175.1286794527655,014,2538,10,5516.086956521739,8001.0,364.0,382.0,713.0,57.0,39.42955804306545,2010-09-06,2380,106.63416290283205,2479.0352070331573,0.0,24.752869167264745,85.8315,27.8143,1,494.20000000000005,346.94769058173495,1097.339542886227,8.549067601451894
226,112.0,245.0,219.0,146.0,5256.005182102241,354.1582113074878,841.4932607812276,010,2328,30,5422.173913043478,4719.0,362.0,419.0,738.0,60.0,161.46284954244032,2011-08-03,2057,0.0,1330.1797238588333,48.94968032836914,30.135249553958392,82.6513,28.7014,1,-346.0,1118.0060375507812,1194.0925531585865,8.17286597314932
227,111.0,229.0,179.0,187.0,75414.93769022578,1238.9174812097322,1761.3655592057578,014,2482,10,5726.869565217391,7088.0,415.0,406.0,404.0,56.0,233.6001304612824,2010-09-02,1799,0.0,2207.2395491600037,236.44041442871097,34.292922597263036,85.8369,27.7838,1,-683.5999999999999,1046.6868204004475,1226.8689966123832,7.877751796117252
228,106.0,301.0,149.0,268.0,34936.063252478445,329.15979650372464,4118.838166485879,024,2074,100,2167.7391304347825,4891.0,500.0,351.0,898.0,66.0,268.4952089633765,2008-08-18,4311,0.0,666.3888741731644,0.0,31.650904841667995,81.1333,29.9,1,1993.4,1128.7164391466968,2657.4275385402034,8.852736506426881
229,108.0,244.0,252.0,206.0,78617.56757140905,904.202613593704,1575.2337283324368,010,2110,10,6383.260869565217,6008.0,385.0,364.0,598.0,57.0,272.8400907937683,2016-06-30,1866,39.14271926879883,1438.8704612255096,113.57111167907716,33.160974223738094,80.4934,29.7535,1,-412.5999999999999,1143.2472610944662,1219.2617518902625,7.957103929648548
230,124.0,239.0,214.0,150.0,65743.69082300906,415.6323058360342,540.3123347656506,014,2074,30,5551.0,4875.0,398.0,387.0,518.0,62.0,236.342599544992,2016-07-16,1555,0.0,1043.337527513504,36.745609283447266,20.791906523995117,81.4655,29.4578,1,-820.5999999999999,1112.5449653834216,590.4377502652663,8.317597437833294
231,122.0,257.0,270.0,153.0,59331.61812284161,652.7942043080319,90.01246872998391,020,2074,30,5381.782608695652,5227.0,358.0,372.0,515.0,61.0,134.325459949768,2010-08-30,1862,24.5852108001709,1255.063997745514,24.5852108001709,23.758082455504123,81.5834,29.0834,1,223.4000000000001,622.5968197798633,819.6131460336002,8.349980459865439
232,111.0,261.0,183.0,137.0,58519.23645373744,145.26937614472843,2270.572522099785,020,2280,10,7116.391304347826,5500.0,382.0,435.0,654.0,57.0,239.83122317833104,2013-06-18,2284,18.972532272338867,1796.1472626328468,219.0157985687256,53.52944778205046,81.5833,29.3167,1,676.4000000000001,612.2158932925538,3089.9689596781086,7.431450817122081
233,116.0,192.0,221.0,150.0,10436.753221748702,1034.193019248037,2918.059656215352,003,2313,10,7326.217391304348,3453.0,372.0,407.0,487.0,61.0,189.28503509047272,2009-08-20,626,0.0,1243.1869212388992,197.7978973388672,12.93303810900292,80.3125,29.0958,1,-999.4000000000001,611.5977436191206,143.75309065295014,7.9106035625594275
234,110.0,233.0,243.0,145.0,38018.9699283108,1119.6523108545207,1639.199997259585,019,2110,10,6905.826086956522,4987.0,379.0,378.0,641.0,57.0,355.63304718702767,2009-08-18,1711,21.19939613342285,1126.6230096817017,144.06913566589355,25.96826326150703,80.8708,29.1917,1,421.0,859.1440507854313,833.3375832303641,8.164227725732772
235,116.0,236.0,219.0,178.0,63890.4988906407,1649.7538376340638,715.4189291587211,024,2074,30,5070.04347826087,5119.0,387.0,394.0,538.0,60.0,129.59460031252542,2011-08-14,1644,0.0,1358.0355669260025,109.48494720458984,24.56860229279281,81.5999,29.1832,1,431.4000000000001,758.7775036201323,751.5924974320851,8.18758086587144
236,137.0,163.0,255.0,108.0,9336.520083016636,639.6038676149225,225.02497322592143,028,0,40,5269.391304347826,1642.0,333.0,412.0,315.0,63.0,90.0,2010-10-08,185,0.0,1535.4348673820496,0.0,1.0573153688801091,80.9787,28.7038,1,-1005.2,781.7299405805051,3.4143099421542864,9.212736244271223
237,114.0,230.0,224.0,154.0,64154.17269668164,2078.132324717518,377.58346355255304,020,2074,10,6454.826086956522,6116.0,392.0,384.0,594.0,59.0,258.25322577585956,2014-07-21,1897,0.0,1112.8951268196106,69.72064971923828,21.681020974845747,81.6165,29.1491,1,696.5999999999999,790.5076217216377,754.1801964016314,8.470426613144912
238,118.0,184.0,248.0,148.0,730.4535267671125,441.3065940476945,5665.686144160016,005,2134,10,7142.521739130435,2924.0,377.0,376.0,419.0,59.0,294.6490707816183,2008-09-21,514,0.0,1938.8321733474731,188.0890655517578,23.120290010575115,80.9,28.833,1,-393.6,853.7249557088045,219.45474889353642,7.093300475030568
239,120.0,227.0,246.0,158.0,71833.62275142984,495.1480582057315,828.6594386060959,022,2074,30,5887.347826086957,6919.0,352.0,402.0,597.0,60.0,268.9378864837208,2008-08-29,1762,0.0,1058.1725161075592,104.6499252319336,41.13072245997644,81.3167,29.3833,1,570.4000000000001,786.8165605781312,1538.7551417673217,7.609680593976946
240,140.0,144.0,225.0,104.0,21804.22986497006,83.3431620318368,653.662074876529,028,0,40,5093.478260869565,1886.0,382.0,393.0,222.0,67.0,0.0,2008-09-21,180,0.0,1922.070293545723,195.87703132629397,0.0,80.595,28.694,1,-761.0,700.8202337261675,0.0,inf
241,115.0,224.0,242.0,181.0,44315.903421383475,2174.598931643572,336.4537651136685,016,2110,10,6770.086956521739,4760.0,349.0,410.0,465.0,60.0,51.678810559742224,2011-07-02,1605,0.0,1314.411614894867,107.37360382080078,26.382398491790987,81.2574,29.1265,1,348.5999999999999,807.369370238926,796.1144507763661,8.082015113237176
242,127.0,197.0,187.0,131.0,48138.9462984758,256.8341343386414,1071.1855412943066,032,2090,10,6683.130434782609,2575.0,369.0,444.0,448.0,63.0,82.5450878887997,2010-07-17,644,6.953885555267334,987.0949512720108,65.67100667953491,20.52064320734123,80.9499,29.2675,1,-501.79999999999995,757.1054748184033,241.04623237453777,7.45040870153715
243,108.0,232.0,261.0,145.0,44930.16234116274,1340.2690724073436,471.6536303125783,016,2110,10,6718.608695652174,5711.0,353.0,386.0,647.0,57.0,222.2247062537181,2008-07-24,2091,0.0,1232.5728875398636,58.4205207824707,32.372429934492196,81.3333,29.0833,1,732.8,534.7314279149858,1325.5779923922419,8.101191534880131
244,115.0,220.0,224.0,147.0,62469.888711682775,462.9155537450146,1655.4229599993532,020,2074,10,6301.217391304348,4739.0,356.0,420.0,496.0,58.0,214.11989200061996,2009-10-06,1209,57.25896453857422,1338.2664558887482,99.60230255126952,23.276391362144068,81.3,29.2944,1,-192.5999999999999,567.5678814027443,520.0872006460944,7.941101210162922
245,121.0,216.0,230.0,202.0,45030.52671270476,340.1232007502172,324.39222172198436,013,2090,30,5726.130434782609,4700.0,314.0,456.0,532.0,61.0,190.33336359798267,2010-09-14,1242,0.0,942.9249064922332,73.98202514648438,46.030749913498795,80.3491,29.477,1,-368.79999999999995,380.43619701600363,1287.5107571078102,7.088490537448668
246,114.0,252.0,230.0,159.0,76575.71822088587,1355.634051310022,32.062008590070285,019,2210,30,5792.217391304348,6008.0,369.0,401.0,587.0,57.0,208.71728602087785,2016-06-30,1822,46.32929229736328,1292.014631986618,82.883544921875,21.18732501847363,80.7179,29.6394,1,444.0,369.0995800593652,706.2435625309851,8.455419988221074
247,115.0,245.0,221.0,158.0,55587.94852290399,686.3787354771156,420.8536563192103,019,2110,40,6441.391304347826,6000.0,376.0,403.0,489.0,60.0,259.5975500882525,2009-09-12,1690,0.0,1253.5889854431152,179.55784606933594,19.72834977658115,81.057,29.3083,1,220.0,373.74389627122963,606.0511819270295,8.458003174705892
248,118.0,210.0,221.0,128.0,36170.829394986635,852.3403245967553,1742.893635549926,014,2110,10,6039.913043478261,4067.0,352.0,427.0,409.0,60.0,48.83733771238784,2011-07-02,927,0.0,1441.5042520165443,181.87193298339844,15.13811022518928,81.2519,29.0396,1,-547.8,370.22115012516457,250.78539797612277,8.139309545853694
249,109.0,235.0,244.0,155.0,37777.64812689685,1394.471692321777,721.9563365554274,031,2110,10,6712.478260869565,5214.0,327.0,429.0,551.0,57.0,15.272093309466632,2009-08-17,1669,37.75686264038086,1127.501254528761,108.0928726196289,19.411818299767653,80.5792,29.3083,1,238.20000000000005,329.471850087378,588.1346631241099,8.463003906727318
250,116.0,228.0,229.0,142.0,25659.151838681657,714.6399354938266,93.64232630702767,022,2110,30,7027.695652173913,4020.0,314.0,457.0,362.0,60.0,59.78293859993037,2008-09-20,1266,74.25276184082031,1255.02357006073,42.430152893066406,14.430170410488818,80.67774011,29.11803174,1,-80.20000000000005,299.1934157029525,325.76423734872077,8.501061283992396
251,113.0,223.0,240.0,194.0,40398.766270961845,1253.8227786800812,556.6680362076911,031,2110,30,6181.869565217391,4509.0,337.0,422.0,516.0,59.0,67.55189315544924,2009-10-06,1602,50.856170654296875,1302.5039756894112,91.47689819335938,20.883882062227222,80.675,29.2833,1,243.0,277.34725525953877,611.2279937461283,8.342546217166941
252,124.0,230.0,218.0,151.0,69082.70543518219,740.6801616418484,1279.0108802208297,202,2074,40,6109.217391304348,4642.0,357.0,425.0,449.0,60.0,105.2358005488913,2012-06-23,1267,6.824631690979004,1250.4894723892212,55.17449188232422,17.118610237929236,81.31,29.3588,1,-8.799999999999955,216.91634332156679,390.230622783168,8.322076455821803
253,129.0,200.0,251.0,183.0,73049.13893340391,425.6598222178444,1348.976509685835,022,2074,30,4769.260869565217,4523.0,363.0,387.0,583.0,63.0,101.58712046007484,2013-06-27,991,0.0,1762.409529685974,187.29113674163816,32.81172850857668,81.3559,29.378,1,-291.5999999999999,217.06519757897587,638.9430674056766,7.337613714643503
254,121.0,234.0,216.0,152.0,54530.561494727575,1246.3587480246797,195.38919965913271,022,2110,10,6993.739130434783,5109.0,353.0,431.0,522.0,61.0,106.21445250891662,2009-10-06,1253,60.39286804199219,1311.6881878376007,103.1749267578125,22.08758043543792,81.1833,29.2611,1,-141.20000000000005,445.5364182645452,508.47418117110834,8.035177470084019
255,116.0,237.0,229.0,166.0,25175.06265383751,136.85648753600302,334.3718046398706,022,2110,10,6277.391304347826,4531.0,308.0,464.0,479.0,60.0,115.87076761998618,2011-08-16,1300,67.8366470336914,1744.949056982994,156.69198989868164,10.508568768352562,80.5307,29.2027,1,-545.2,1035.417645204098,241.14186158169946,8.8548536893191
256,119.0,245.0,245.0,173.0,75034.60736853196,404.0107432250897,572.3372106826779,006,2074,30,5369.695652173913,6876.0,359.0,396.0,618.0,60.0,80.11853173282289,2008-08-06,2160,13.04447078704834,951.097905278206,57.222246170043945,29.508621814676086,81.28,29.428,1,-485.0,1600.7863692573094,1222.498315425245,8.247075157983604
257,110.0,301.0,204.0,182.0,46530.767464247896,1230.6708846279566,1606.1363997418518,014,4570,30,4004.478260869565,5959.0,465.0,331.0,866.0,63.0,331.8655610791482,2010-12-30,3522,0.0,749.7153594046831,0.0,27.202648505773144,81.2467,29.7415,1,861.4000000000001,1584.1230381507614,1810.2679450934734,8.832338428845429
258,104.0,279.0,160.0,273.0,31006.87273062053,1505.9466571672947,3952.177213893248,024,2074,60,166.47826086956522,4630.0,508.0,333.0,860.0,64.0,217.8216459337549,2016-07-29,4990,0.0,620.6093802154064,69.37220859527588,46.81974358230268,81.2603,29.8825,1,1857.4,1420.5132171155599,5317.481048386415,8.451627394431284
259,126.0,223.0,230.0,183.0,65829.14956433911,98.04209329359044,694.1668072680686,020,2074,30,5641.217391304348,3804.0,362.0,409.0,470.0,60.0,276.59255600044924,2011-08-14,1331,0.0,1453.4596129655838,123.93508911132812,51.76081801416713,81.5631,29.1657,1,-1864.6,1372.7775857727274,1689.0212850363841,6.955467117908849
260,114.0,269.0,232.0,164.0,49899.596149428515,1337.40906792285,4511.486257425932,024,2074,10,4785.086956521739,4829.0,443.0,326.0,723.0,62.0,334.6383265792389,2008-08-15,3660,0.0,738.3768136501312,0.0,27.45256136233129,81.7557,29.1964,1,784.8000000000002,1461.6267307353128,1901.4255376468905,8.860077685985809
261,113.0,244.0,210.0,175.0,555.2286322726409,113.46081506708418,382.04823118311504,010,2341,30,5588.739130434783,5796.0,387.0,403.0,697.0,61.0,184.48496280262756,2013-09-02,2475,56.728271484375,1918.3514127731323,136.65837860107422,25.215148517927823,82.9305,28.4493,1,419.0,1077.3511498114249,1165.44596188277,8.567132257355595
262,109.0,234.0,235.0,152.0,40542.26394601664,1739.3713016196411,2019.3639938003532,014,2341,10,6307.304347826087,4871.0,340.0,425.0,615.0,58.0,321.79934336308077,2010-08-19,1920,0.0,1356.1568840146065,100.95432662963869,14.9913738864331,82.2826,28.3884,1,-314.5999999999999,998.2298332548467,514.1526442731385,8.877640735382286
263,126.0,213.0,215.0,173.0,30023.555673942683,145.06293738086575,103.52116339792872,015,0,80,5501.782608695652,2624.0,335.0,450.0,356.0,64.0,311.36511587977714,2010-07-13,894,0.0,1407.4966085925698,144.7326307296753,1.4031904763315772,82.2617,28.2929,1,-1335.4,988.9731037798747,21.898700966239332,10.50498423189395
264,110.0,257.0,206.0,154.0,40792.05144616137,1256.9554007432955,362.0894009700628,010,2328,10,5919.869565217391,6343.0,340.0,454.0,580.0,59.0,30.683802936311377,2011-07-15,2224,0.0,1556.3148791342974,74.19945526123047,25.200578268934432,82.2314,28.7956,1,170.80000000000018,1012.4787405175474,1046.562377973492,8.460859164349868
265,99.0,265.0,222.0,142.0,31173.44349501328,1465.0643040469415,2091.315704580007,024,2328,10,6941.130434782609,5646.0,413.0,364.0,1108.0,56.0,252.99055157568145,2013-06-18,3634,0.0,1657.2166463136673,114.65873336791992,21.174410022802483,82.106,29.0697,1,1901.6,1283.1612525321982,1407.6687960566614,9.146488218938572
266,117.0,234.0,197.0,177.0,16999.037787100482,181.77909171055188,3557.3773906226775,018,0,10,6359.739130434783,3568.0,370.0,433.0,384.0,57.0,216.58036323949185,2016-07-04,1594,38.43865585327149,1266.3299267292025,111.05649185180664,27.660059448231923,83.0006,28.2324,1,-121.40000000000009,1297.5283426576855,835.4517802928664,8.020031085923584
267,127.0,185.0,236.0,191.0,860.9783476851006,392.513819459789,5245.582298577935,028,0,10,7386.565217391304,2190.0,303.0,461.0,381.0,64.0,236.53571051842255,2010-09-27,316,0.0,1518.96368932724,0.0,5.033053853234778,81.8494,28.1981,1,-1118.4,1311.9044553625085,27.830122286800567,8.185365457581698
268,128.0,206.0,208.0,158.0,29097.021874923175,357.75107771549574,360.21949474983563,010,0,40,5383.260869565217,1980.0,328.0,464.0,324.0,64.0,209.54495304901383,2008-08-16,809,0.0,1334.1159291267395,32.750657081604004,2.1312553363748745,82.8332,28.0993,1,-517.2,1088.4106302310724,30.10660199196095,9.986853351131526
269,121.0,211.0,279.0,136.0,10534.123947087292,584.2988285952486,2625.251704590574,005,0,10,6456.652173913043,2745.0,281.0,440.0,369.0,58.0,153.170706437545,2008-09-21,819,28.33028984069824,2470.9462130069733,167.4090232849121,18.08336345493388,81.48,28.51,1,-643.8,1170.2090411546137,267.42727546312454,7.827320505760298
270,116.0,262.0,259.0,143.0,16655.39011975611,2037.260951093942,3856.675693446421,010,2328,30,5311.391304347826,5249.0,359.0,382.0,796.0,57.0,174.08043197790855,2011-07-15,3093,0.0,1478.7288682460785,73.65687561035156,35.60570490101412,82.4753,28.7434,1,1179.0,1045.8039969325032,2214.836361361813,8.370859743109003
