Bulk_Density,CEC,Clay_Content,Coarse_Fragments,Dist_Fault,Dist_River,Dist_Road,Geology_Nepal_ID,Geology_geo8apg_ID,LULC,NDVI,Nitrogen,Sand_Content,Silt_Content,Soil_Organic_Carbon,Soil_pH,aspect,date,elevation,precipitation,rainfall_360d,rainfall_7d,slope,longitude,latitude,landslide
123.0,249.0,226.0,177.0,49988.92776598792,138.37615815665328,3224.127648650795,020,2280,30,5746.608695652174,4550.0,383.0,391.0,460.0,62.0,244.2063419414636,2011-08-14,1727,0.0,877.6778339743614,58.171043395996094,53.25226600088379,81.7285,29.2385,1
107.0,264.0,250.0,184.0,7684.308724443538,770.4532608854711,1307.121635326882,013,2341,10,6642.04347826087,6744.0,333.0,417.0,781.0,56.0,211.4224737715793,2010-07-16,2632,63.97065734863281,1641.3214101791382,126.16715621948242,51.80438600250124,83.1421,28.4197,1
122.0,199.0,224.0,165.0,34818.27645612506,151.01430414326555,327.04244084908277,015,2510,10,4595.217391304348,4086.0,329.0,447.0,418.0,55.0,136.583249458753,2011-08-19,885,0.0,2308.5154786109924,124.02021408081056,7.6160937659365056,83.7405,28.2719,1
113.0,273.0,223.0,168.0,54299.58325358385,2024.2822206509857,3298.4374636078232,024,2074,30,3886.8260869565215,4606.0,428.0,349.0,662.0,61.0,174.3112228821791,2008-08-27,3569,10.039953231811523,878.1108927726746,61.77066993713379,20.51391256592941,81.7,29.2,1
124.0,233.0,228.0,207.0,4733.568224259216,1203.1152862496467,2082.6030126687933,028,0,10,6669.782608695652,1975.0,345.0,427.0,318.0,61.0,67.56135896377899,2010-08-19,477,14.331789016723633,1563.5635101795197,102.84595108032228,16.534705846643806,82.6335,27.7592,1
113.0,234.0,207.0,152.0,26852.34209567637,1292.1214702092475,127.62213825835804,014,2341,10,6025.0,4466.0,318.0,475.0,537.0,59.0,97.91072561662456,2014-08-12,2015,0.0,1428.63840508461,73.94587326049805,35.21094080198643,82.6184,28.3537,1
117.0,226.0,233.0,182.0,30955.274675324516,1518.993765106132,486.5497912742388,014,0,40,5802.478260869565,2791.0,372.0,394.0,438.0,60.0,54.06939910638591,2011-08-22,1318,36.022274017333984,1144.9528937339785,0.0,21.11696311372908,82.1279,28.3594,1
123.0,244.0,224.0,195.0,52416.736920959105,88.02414969407648,1371.1925114041685,024,2074,30,4873.565217391304,5446.0,405.0,371.0,723.0,65.0,85.94910911412953,2011-08-14,1508,0.0,1083.1130208969116,121.90958786010742,34.50664818508991,81.773,29.139,1
122.0,220.0,205.0,169.0,5588.918323203956,180.48536976345545,336.35130017252226,010,2328,30,5944.695652173913,4765.0,345.0,450.0,701.0,59.0,174.4199085699878,2014-08-10,1417,0.0,1402.383395433426,43.12307357788086,29.651543890615965,82.6789,28.6792,1
134.0,221.0,229.0,120.0,13110.582133559952,248.6758654291821,451.72519925474296,005,0,40,5057.95652173913,1794.0,280.0,491.0,182.0,66.0,159.31842963774668,2010-08-22,625,41.8006706237793,1578.660631373525,85.50259780883789,2.9714658944972903,82.4827,27.9937,1
117.0,236.0,208.0,198.0,46177.78521430898,1044.3669620847386,4258.00452055323,015,2328,40,6138.608695652174,4076.0,328.0,464.0,471.0,61.0,203.152488314139,2008-07-31,1702,0.0,1595.073386311531,108.72579956054688,15.732064628851704,82.1515,28.7236,1
115.0,202.0,223.0,174.0,12501.672868588816,209.7058723694389,979.837505851775,042,0,10,5299.347826086957,4278.0,296.0,480.0,338.0,58.0,232.5087465958697,2010-09-18,869,0.0,1596.06507897377,64.9024658203125,40.40082734820572,85.0855,27.5086,1
113.0,187.0,199.0,182.0,55811.65646236578,955.2447274757192,927.989298165674,014,2482,10,6842.95652173913,4392.0,291.0,510.0,331.0,58.0,286.9920497576512,2010-07-16,944,42.378421783447266,1662.8129346370697,119.1148509979248,26.497635459104025,84.96,28.02,1
110.0,213.0,208.0,162.0,51106.02795238317,1765.011218065772,305.43828126978315,026,0,30,6174.652173913043,4694.0,400.0,392.0,418.0,57.0,123.08631526791292,2012-08-28,1719,0.0,1440.0607758760452,99.9631576538086,18.065594749661127,86.5,27.3172,1
112.0,217.0,207.0,180.0,63005.249830318615,1753.360966501336,824.3745112687012,016,2482,10,6684.130434782609,5152.0,392.0,401.0,373.0,56.0,278.07104453591296,2010-09-02,1543,51.165077209472656,1506.8425769805908,92.97600746154784,24.75854362350063,86.1,27.59,1
116.0,213.0,198.0,210.0,64905.76876704894,275.1372980060126,2919.199601636337,030,2538,60,7095.478260869565,3402.0,419.0,384.0,444.0,56.0,56.84468479583928,2010-09-02,1385,31.905189514160156,1684.2604224681854,152.21014022827148,26.71043324178394,85.5036,27.8916,1
114.0,183.0,224.0,204.0,55057.42999011821,1070.7004216929383,920.4234596706124,013,2482,10,6850.521739130435,4871.0,306.0,470.0,392.0,58.0,2.3995010684677887,2015-08-29,1083,0.0,1563.6386897563934,146.80060005187988,23.62713517918723,85.2118,27.8884,1
125.0,182.0,314.0,184.0,35903.18287388767,1716.2927799551926,687.3392325356734,026,0,10,5954.217391304348,2930.0,328.0,358.0,346.0,59.0,355.84621684280313,2012-08-21,1084,13.439614295959473,1065.0672520399094,60.42275428771973,26.708913026894983,86.0798,27.3329,1
116.0,176.0,221.0,146.0,9172.126409087665,435.6696317442122,1160.790237181481,013,2482,10,6447.478260869565,2899.0,343.0,436.0,317.0,57.0,170.82708163386934,2010-09-06,722,19.281843185424805,1522.8210637569427,69.43973731994629,29.852001507584372,84.4866,27.7884,1
125.0,167.0,236.0,155.0,8945.191870126584,118.80905593427732,201.07747590724588,010,2482,10,6833.217391304348,3384.0,304.0,460.0,421.0,57.0,167.6556336249131,2010-06-27,368,20.46584701538086,1680.188909649849,80.08176040649414,27.189448220683097,84.4935,27.822,1
111.0,216.0,197.0,181.0,80206.39771759401,1321.4456410908597,805.533967686353,010,2538,50,5945.04347826087,9643.0,385.0,418.0,460.0,58.0,287.82184839434444,2014-08-25,1638,25.033063888549805,2139.5245258808136,127.45218086242676,22.93463112893534,85.7763,27.8609,1
114.0,206.0,197.0,173.0,38203.9854266851,898.8173587397398,41.47318601378558,011,2482,40,5457.478260869565,2306.0,369.0,434.0,305.0,56.0,167.25271130969364,2007-08-10,1367,18.99547004699707,1549.7971702814102,52.701826095581055,9.42338959514654,84.914,27.863,1
113.0,182.0,222.0,171.0,22387.43241834887,649.7707476814767,1091.585704555206,013,2482,10,6366.695652173913,4522.0,308.0,470.0,504.0,57.0,314.86287382480094,2012-09-18,794,41.634559631347656,1513.7596089839935,164.86905479431152,22.44371541847885,84.7001,27.7923,1
115.0,213.0,267.0,226.0,47531.893890146275,670.3812046577743,96.11015660846896,028,2482,50,4248.347826086957,5077.0,358.0,375.0,375.0,56.0,246.13615440421785,2008-09-11,1475,42.975807189941406,1555.0595265626907,59.05883979797363,13.499900496094728,85.3717,27.777,1
134.0,132.0,215.0,132.0,4010.8780434094024,210.59196897858897,179.3652400980835,028,0,30,3557.913043478261,1678.0,457.0,329.0,218.0,62.0,131.53571649634557,2011-07-06,192,0.0,2312.048551797867,409.332332611084,1.3984696325586838,84.125,27.6454,1
121.0,175.0,247.0,215.0,30671.30948435493,1210.8176928880025,1142.2828528598657,014,2482,10,5507.260869565217,3176.0,280.0,474.0,419.0,55.0,129.7982776049396,2008-08-30,985,0.0,2175.1365797519684,105.9257583618164,23.264294780624137,84.42143526,28.10025822,1
131.0,167.0,170.0,151.0,40074.45436645877,36.40384126352497,238.86756470564703,026,0,30,4433.869565217391,2129.0,297.0,533.0,316.0,59.0,336.5803513688179,2011-09-17,546,17.14608383178711,1197.1300883293152,34.29216766357422,24.639401313535696,86.0567,27.3824,1
110.0,222.0,182.0,158.0,51651.00521052724,355.0008273198886,1914.843199589979,016,0,30,5539.130434782609,8243.0,383.0,434.0,335.0,55.0,135.8141628610143,2016-04-10,1700,0.0,1444.3797307014463,4.807764053344727,33.21115603672346,86.02,27.5108,1
119.0,174.0,196.0,148.0,13436.748252875175,361.6810763627765,605.5599247891543,044,0,10,6602.869565217391,3279.0,342.0,462.0,341.0,57.0,358.78026871757953,2010-08-23,743,34.25029754638672,1573.4291591644287,59.93667125701904,40.63442095186593,84.8603,27.6041,1
118.0,190.0,197.0,163.0,58602.598601039565,914.2970136346852,620.7411629355165,014,2482,30,6028.0,2778.0,338.0,465.0,373.0,56.0,235.05894041804132,2010-07-04,1124,0.0,1707.4039046764374,99.83803367614746,28.23655711308153,84.95,28.05,1
107.0,256.0,256.0,195.0,12750.41761069626,1455.060636875877,1654.079719337769,040,0,10,5565.217391304348,8777.0,271.0,473.0,614.0,56.0,157.8139037620782,2010-09-18,2147,0.0,1583.6086031794548,58.93366241455078,39.40854338281817,85.1505,27.509,1
131.0,137.0,175.0,135.0,3732.9487009063346,317.191220796449,4458.275713996749,028,0,10,6616.521739130435,1648.0,440.0,384.0,274.0,59.0,48.42662694327977,2013-07-22,361,0.0,1766.7641077041626,11.878862380981444,1.3974335452240465,84.6663,27.5,1
106.0,263.0,190.0,198.0,53850.46132748248,1211.9688405622555,2187.216388189027,024,2538,30,2526.391304347826,5257.0,558.0,252.0,1029.0,61.0,202.3448344586482,2013-07-22,4126,0.0,1374.606028199196,99.0693130493164,37.59935412612593,86.3499,27.7898,1
114.0,202.0,195.0,183.0,60085.67695928627,928.944647319307,769.0786695823876,014,2482,10,5952.826086956522,3069.0,313.0,492.0,367.0,57.0,332.0506245858394,2011-07-19,1097,28.30055046081543,1590.795422077179,132.3776397705078,30.387608287314855,85.1893,27.9358,1
119.0,182.0,211.0,137.0,20825.881694048036,1948.6605684667727,79.38551662774768,027,2482,10,6174.217391304348,2608.0,310.0,479.0,404.0,56.0,147.08725364236162,2008-08-30,836,0.0,2342.1824271678925,96.18045234680176,22.044786294660913,84.37740614,28.01031874,1
110.0,190.0,216.0,149.0,22701.192788305703,102.28257397179117,881.7153054992343,039,0,10,5910.869565217391,5013.0,426.0,358.0,382.0,56.0,274.6102045691073,2009-11-05,1336,0.0,1350.8891592025757,0.0,21.939518428660897,85.35,27.5,1
114.0,196.0,180.0,172.0,44793.021740879056,960.9587783666924,167.75795304489392,028,2482,50,5945.0,2197.0,391.0,430.0,395.0,57.0,239.45201111000287,2011-08-03,1543,0.0,1485.123857975006,10.721210479736328,3.644747987092199,85.4279,27.7165,1
109.0,202.0,200.0,188.0,20448.7957450429,450.94548111341857,531.5679287785721,038,0,10,7183.0,3173.0,331.0,469.0,352.0,56.0,301.5374896062662,2012-09-17,1478,54.52149963378906,1520.4837497472763,106.9118766784668,48.09041850071144,85.2254,27.5684,1
127.0,180.0,194.0,173.0,39596.819968415744,649.9488401252099,26.413693446577085,026,0,40,5316.347826086957,2106.0,321.0,485.0,268.0,58.0,341.33470886664884,2009-09-05,818,23.987276077270508,1235.7497959136963,93.45607852935792,18.866779112146503,86.0868,27.3667,1
114.0,191.0,246.0,144.0,28979.569570390748,1319.6815651360655,976.2166185289392,043,0,10,6912.565217391304,4264.0,289.0,465.0,294.0,56.0,188.2987260811502,2010-09-18,568,0.0,1738.8140907287598,75.34001159667969,26.890981700173676,84.8566,27.7948,1
112.0,233.0,207.0,185.0,65520.55288432574,1678.014455412762,674.5896657404608,024,2538,50,6476.695652173913,6693.0,400.0,393.0,510.0,56.0,109.49016997588562,2013-07-22,2055,0.0,1460.765808582306,81.2149543762207,5.542392940249607,86.166,27.7713,1
118.0,178.0,197.0,169.0,35622.28664833152,171.79946535945248,105.34151999874932,039,0,40,5412.04347826087,3053.0,269.0,533.0,299.0,57.0,50.9411249098045,2008-09-12,934,0.0,1614.9083495140076,50.64111328125,15.77978279859536,85.15,27.7167,1
116.0,203.0,208.0,161.0,42944.38040949466,82.46549618156692,59.40645332141582,037,0,30,4875.652173913043,2230.0,355.0,437.0,319.0,57.0,209.47107529506823,2010-09-02,1116,22.7318172454834,1498.8370537757874,163.5223388671875,8.460695802411248,85.2401,27.7745,1
116.0,249.0,186.0,156.0,49411.716914147466,682.3608469006732,81.70951318387486,014,2538,30,5716.565217391304,4313.0,431.0,382.0,923.0,64.0,34.24242995558812,2008-06-24,1924,0.0,1692.4855563640594,91.66412544250488,30.432584880628283,85.11,28.18,1
106.0,224.0,203.0,251.0,72718.4563799269,223.32807804219308,448.85340174387744,016,2482,10,5667.0,4246.0,445.0,352.0,728.0,53.0,265.3898070154657,2012-09-17,2281,0.0,1540.570350766182,107.30607604980467,21.939568217790907,86.5833,27.5002,1
116.0,183.0,194.0,177.0,51748.94517420988,449.28437043807577,100.4378970450518,026,2482,10,5716.95652173913,3328.0,380.0,426.0,342.0,56.0,136.85644420000088,2011-07-19,1389,30.18477249145508,1328.354901790619,92.56012153625488,21.76909921375271,86.822,27.2317,1
127.0,165.0,170.0,139.0,24831.06710939698,356.0032425791544,97.59331133209866,041,2717,10,7316.95652173913,4390.0,378.0,452.0,346.0,61.0,35.04788957062686,2008-07-24,469,0.0,1202.1909606456757,106.1043643951416,8.988885003963494,86.71,27.0,1
99.0,225.0,257.0,191.0,62169.64436583654,893.3130907200565,10948.568494069224,030,2482,10,6703.130434782609,12601.0,369.0,375.0,566.0,54.0,174.78678077027266,2010-08-24,2006,0.0,1786.021393418312,127.94920349121094,31.0241895145029,87.9377,27.2948,1
123.0,210.0,186.0,166.0,22396.77760218441,1037.784815425072,661.1363890305146,021,2717,10,6283.304347826087,2525.0,438.0,375.0,299.0,60.0,27.992091881355822,2010-09-15,1307,8.671977996826172,1268.4043004512787,79.76003932952881,19.204062150889328,86.7001,26.9796,1
124.0,177.0,219.0,141.0,29665.28445409352,461.58684097554857,472.6329048159639,043,0,10,6284.826086956522,2156.0,359.0,422.0,286.0,60.0,195.6752763270333,2007-08-10,869,8.095699310302734,1241.6857750415802,24.287097930908203,21.974756263633303,86.85,27.016,1
96.0,226.0,257.0,274.0,56723.35623304958,1513.6516511916682,2559.8126757669424,024,2482,10,5048.434782608696,7707.0,389.0,354.0,818.0,52.0,242.00075649247157,2010-06-30,2736,0.0,2113.122444152832,0.0,22.47880676586058,87.2196,27.6063,1
102.0,230.0,189.0,260.0,63546.38532088074,611.3846536394873,436.691915002358,030,2630,10,6443.304347826087,7354.0,464.0,348.0,857.0,56.0,280.8625784946408,2011-08-13,2497,0.0,1458.9093220829964,136.83395385742188,48.15493140733283,86.7174,27.6674,1
99.0,241.0,201.0,258.0,47063.79483530966,363.79203985487374,491.2524696100357,024,2482,30,6135.565217391304,6271.0,467.0,332.0,695.0,57.0,61.99738568801879,2015-06-10,2345,37.26823043823242,1501.6017508506775,24.75344181060791,39.6067019773089,87.7955,27.5905,1
122.0,174.0,235.0,152.0,47553.91435409255,942.3853696715812,1931.9807544911453,026,0,10,5902.478260869565,4462.0,328.0,437.0,332.0,59.0,303.102502681463,2010-08-21,751,0.0,1462.7102239131927,109.98809814453124,33.10792937525189,86.6444,27.2485,1
108.0,190.0,300.0,154.0,59508.10952878844,297.2342993578687,8196.524484391412,030,2482,10,6517.95652173913,5557.0,351.0,350.0,496.0,54.0,54.98565432938801,2013-06-05,1120,15.340129852294922,1937.334245443344,67.11306953430176,22.9374226441797,87.6093,27.4513,1
126.0,174.0,215.0,141.0,24508.49274669015,1433.5699077730335,1471.5462055243547,041,2717,30,6368.130434782609,3557.0,379.0,406.0,322.0,61.0,130.17562429956516,2010-06-30,814,0.0,1148.1608414649963,33.63591766357422,24.30673480727707,86.74,26.97,1
115.0,209.0,227.0,165.0,7195.349747014983,1140.7617617034782,1643.1441784239282,005,2719,10,6420.478260869565,3918.0,369.0,404.0,412.0,53.0,307.54610145015954,2012-10-01,836,40.86701202392578,2108.136386275291,19.668407440185547,39.470353919664646,88.0499,26.8016,1
100.0,210.0,316.0,178.0,67223.49179142104,835.1102014562538,461.9344276942333,026,2482,10,6707.304347826087,8884.0,332.0,352.0,423.0,55.0,180.0,2010-08-24,1695,0.0,1909.1213985681536,162.3918056488037,28.82769171497576,87.6667,27.35,1
109.0,208.0,302.0,166.0,36621.17193048594,1360.151792294979,3822.1527213924246,016,0,40,6620.217391304348,5639.0,335.0,363.0,340.0,54.0,278.4415670842927,2010-08-24,1594,0.0,1658.9247827529907,118.32177734375,6.292605548824576,87.73,27.07,1
120.0,189.0,258.0,142.0,66365.94333873398,13.44377674262144,957.5532017793488,041,0,10,7065.260869565217,3482.0,318.0,424.0,404.0,56.0,180.0,2012-08-21,731,22.60677719116211,1540.505846619606,97.1403579711914,25.90274512053622,87.065,27.404,1
121.0,213.0,303.0,181.0,68207.97496884613,1489.4963583705205,104.09558107524056,026,2482,10,5841.086956521739,6678.0,280.0,417.0,443.0,57.0,121.57217263699336,2012-10-01,849,12.103164672851562,2110.632621407509,0.0,15.549833254600864,87.2714,27.4191,1
100.0,231.0,283.0,201.0,56929.33095641213,1651.0953808832653,1358.3606361963598,024,2482,10,4907.565217391304,6681.0,374.0,343.0,902.0,52.0,7.56202663120334,2008-07-22,2704,25.07360076904297,2119.293710708618,194.1242523193359,15.514997464679494,87.24,27.6,1
118.0,237.0,262.0,178.0,4851.5201194953725,853.4730033384823,5101.698419687337,026,2719,10,6416.478260869565,3392.0,375.0,362.0,431.0,55.0,205.3613075870211,2009-08-19,997,32.404659271240234,2388.591537117958,188.8103065490723,24.974729701318605,88.125,26.8042,1
106.0,241.0,295.0,249.0,47047.15896120534,1168.643719369475,809.3604018849675,030,0,30,5261.173913043478,6984.0,416.0,289.0,656.0,56.0,227.16781503843748,2010-08-24,2148,0.0,2051.5127952098846,124.45635223388672,30.763942236849243,87.8711,27.1303,1
118.0,199.0,249.0,167.0,70095.03943954885,1036.7535022143068,921.4472517055772,026,0,30,7036.521739130435,4099.0,342.0,408.0,408.0,56.0,180.0,2008-08-31,1147,0.0,1666.5336797237396,68.38626194000244,17.939640961007598,87.0898,27.4385,1
115.0,203.0,259.0,187.0,68603.31013833458,505.93087009357095,1509.250324124415,041,0,10,6372.652173913043,4544.0,339.0,402.0,529.0,56.0,171.0660960889288,2009-09-19,1466,0.0,1558.369048833847,57.55344772338867,35.16938658764373,87.0569,27.425,1
121.0,202.0,294.0,194.0,66979.61582400027,1169.95567650192,638.5181055472875,026,2482,30,6619.869565217391,6434.0,299.0,406.0,428.0,58.0,193.75978181570895,2014-08-04,804,0.0,2296.063873052597,142.8025016784668,20.972798708620054,87.2739,27.4083,1
112.0,209.0,175.0,214.0,42015.80429101194,972.1844024890506,658.6005870685336,026,2482,10,6895.04347826087,6631.0,363.0,462.0,474.0,57.0,8.955060326988306,2011-08-22,1096,58.537353515625,2138.795830965042,14.63433837890625,30.538514187003635,83.6972,28.1901,1
124.0,171.0,195.0,153.0,27338.25692995549,185.96289909463573,17.161039096820858,013,2482,10,6683.173913043478,2207.0,345.0,460.0,301.0,58.0,201.7965108602562,2012-07-05,778,27.858551025390625,1477.094515323639,104.4865789413452,16.508813753977016,83.6695,28.0458,1
116.0,248.0,234.0,181.0,9935.77377463938,540.6992270078672,1763.0639864764405,018,0,30,5913.04347826087,3409.0,386.0,380.0,536.0,61.0,87.80739778719034,2016-07-04,1948,35.02579879760742,1213.3166439533234,101.56928253173828,22.93382826262029,83.0426,28.2856,1
113.0,198.0,228.0,153.0,30330.81904743903,285.58553729981344,1306.634127698415,012,2482,10,7083.652173913043,3348.0,327.0,445.0,452.0,55.0,332.25122886782174,2011-07-02,1015,64.6240005493164,2108.1395835876465,155.9819297790527,27.11956541794451,83.961,28.0537,1
119.0,179.0,222.0,150.0,27352.66864567832,287.8957389589368,473.4114318471252,013,2482,10,6633.565217391304,3796.0,330.0,448.0,317.0,55.0,137.81356974466485,2010-07-04,844,0.0,2340.535256624222,57.6458625793457,33.24113296409551,83.8617,28.0306,1
115.0,237.0,251.0,163.0,12978.750969305343,34.215394604630454,62.30036177752565,012,2341,30,4846.304347826087,4504.0,343.0,407.0,515.0,59.0,304.3797863744343,2013-09-02,2079,95.20945739746094,1711.883023738861,124.72878837585448,21.8677204587802,83.2549,28.3962,1
117.0,193.0,186.0,148.0,4683.332785234556,716.2793891097291,463.9331166566316,028,0,10,6623.173913043478,5636.0,276.0,537.0,473.0,61.0,180.0,2010-06-30,414,30.52841567993164,2153.898035764694,78.88428115844727,37.26479270990959,83.4763,27.7223,1
111.0,187.0,218.0,154.0,28542.22378310639,564.3510812159942,1400.5926050841017,010,2482,10,7658.130434782609,5717.0,332.0,451.0,518.0,54.0,19.49700037609686,2010-08-25,836,0.0,2148.369142770767,48.08796310424805,15.363429725183666,83.8901,28.0401,1
114.0,199.0,186.0,187.0,42259.86098710526,1611.2413912375564,627.9390869079098,026,2482,40,5795.304347826087,2508.0,386.0,427.0,412.0,54.0,231.57376842997385,2011-07-14,1432,21.579973220825195,2169.2291128635406,43.15994644165039,13.192738362862608,83.6987,28.178,1
105.0,249.0,185.0,200.0,3065.0866748369763,964.3018017287676,2473.0306691885,030,4669,10,4728.913043478261,5411.0,400.0,414.0,785.0,59.0,321.451200616356,2010-08-01,2761,0.0,1398.4201292991638,113.40944862365724,11.694183806249558,83.62,28.54,1
112.0,189.0,206.0,148.0,8956.300675764003,995.8780109482354,1257.2919227094133,011,0,10,6688.913043478261,2817.0,342.0,453.0,317.0,60.0,78.88748337312687,2013-07-22,997,29.197175979614254,1996.943522453308,75.32283973693848,9.53543234647523,83.6275,27.8852,1
119.0,178.0,232.0,133.0,20948.943725110537,507.77269966658287,798.9969571180894,013,0,10,6738.0,3750.0,338.0,430.0,390.0,60.0,25.274694238643665,2010-09-17,900,95.57659149169922,1661.1869543790815,69.98161792755127,32.79985292668831,83.3588,28.058,1
122.0,175.0,251.0,147.0,30828.13986805185,228.79372187170551,332.5430839816729,010,2482,50,4226.608695652174,2155.0,359.0,390.0,314.0,57.0,242.09948588226456,2010-08-28,540,98.67010498046876,1842.0835494995115,110.2483367919922,5.925034403130202,84.0719,28.0579,1
103.0,279.0,254.0,161.0,18525.2192863453,1476.3816865355348,3253.317251690109,011,0,10,7739.260869565217,5241.0,326.0,420.0,827.0,57.0,137.98767843024612,2010-07-26,2620,20.888351440429688,1453.4792968034744,57.90109062194824,32.28565481712106,83.3773,28.3034,1
118.0,236.0,203.0,213.0,76407.64499665379,225.9124857366951,105.65614312222782,010,2110,30,5425.217391304348,4800.0,334.0,464.0,506.0,60.0,192.03737688821735,2013-06-17,1706,223.6739044189453,2216.243476986885,296.1437282562256,24.07968956531817,80.5118,29.722,1
110.0,240.0,218.0,191.0,31297.063162352075,772.3631588285206,366.1130056610921,012,2482,10,6108.521739130435,4647.0,365.0,417.0,466.0,58.0,111.68819296703344,2009-09-20,1749,4.800073146820068,1744.642880320549,11.243030548095703,31.518596393989576,83.55,28.28,1
107.0,239.0,203.0,189.0,34470.365332994275,1098.1588572505764,12.082299560152602,026,2510,10,6393.434782608696,8912.0,426.0,371.0,525.0,57.0,186.1414420549174,2015-07-30,1818,32.87382125854492,2214.7296063899994,126.97754287719728,57.116059581586214,83.8005,28.3037,1
109.0,235.0,169.0,179.0,11365.917885833926,405.76530463804806,446.5528688198707,026,2465,10,6885.695652173913,5442.0,349.0,481.0,499.0,60.0,3.828521048648819,2010-07-26,1884,17.2882080078125,1229.2987834215164,59.23616790771485,15.419261459005789,83.5309,28.4763,1
108.0,229.0,197.0,164.0,15970.086243961658,406.56252446432495,896.2120564805695,012,0,10,5877.304347826087,5262.0,405.0,398.0,474.0,57.0,124.7784945610855,2013-09-03,1706,18.129718780517575,1700.4076600074768,160.99094009399414,49.32310728343306,83.3482,28.2632,1
110.0,270.0,171.0,175.0,14254.509388685748,1306.5041511501752,3475.108883372309,024,2392,100,3600.608695652174,5765.0,498.0,331.0,987.0,66.0,318.04655938512855,2008-06-27,3647,35.55051803588867,1199.4293714165688,0.0,22.468549802873365,83.45,28.57,1
103.0,254.0,251.0,180.0,51758.67769353382,91.97692883621131,306.041496053848,029,2482,10,6836.826086956522,7761.0,327.0,421.0,564.0,58.0,264.5625415940448,2010-07-11,1757,0.0,2388.720163822174,78.50607013702393,34.345679899299654,84.0366,28.299,1
116.0,206.0,233.0,162.0,47134.34939143535,948.6517522518192,1859.4892270790351,026,2482,50,6755.608695652174,5181.0,320.0,447.0,422.0,53.0,168.3409591558405,2010-07-11,1104,165.21961975097656,2180.1337475776672,78.87852954864502,10.304770249784095,84.17758452,28.22020061,1
111.0,198.0,229.0,176.0,52958.11499292371,749.1809821918976,65.37397040833243,026,2482,10,6970.173913043478,6844.0,337.0,434.0,486.0,56.0,304.19541478495114,2010-08-03,1343,0.0,2072.345567584038,112.07191467285156,37.87151074617559,84.0999,28.2598,1
118.0,200.0,255.0,180.0,15072.38607202281,1275.842100338692,101.55656134467053,010,2482,10,5731.608695652174,3149.0,295.0,450.0,453.0,55.0,189.18385157145713,2013-07-22,962,25.120346069335938,2060.354908466339,73.6573429107666,19.00152586991478,83.8799,27.9196,1
114.0,205.0,196.0,202.0,42019.009813397824,1387.2716226501966,846.6359083885652,026,2482,30,5551.217391304348,2886.0,395.0,410.0,436.0,55.0,159.2859366260144,2009-10-06,1424,87.98590087890625,2354.8224427103996,14.640375137329102,11.732305725201092,83.7,28.1778,1
115.0,215.0,250.0,189.0,5409.201876133295,1411.7819205403043,111.2449258381697,007,0,30,4904.304347826087,2280.0,349.0,401.0,405.0,59.0,235.2141887203187,2013-07-22,1102,29.197175979614254,1996.943522453308,75.32283973693848,17.33398886354832,83.6014,27.859,1
135.0,117.0,200.0,88.0,3109.2553332389975,85.00109395939464,58.6612371436482,003,0,10,4182.130434782609,1705.0,336.0,464.0,212.0,62.0,284.2099733243868,2010-08-23,153,36.85207748413086,1767.7492569983006,120.69719791412354,7.513305528810536,83.88,27.59,1
124.0,276.0,218.0,207.0,6295.7865676601405,483.8928546525552,3404.6446867558343,024,2339,60,754.6086956521739,3654.0,447.0,335.0,585.0,71.0,348.1428901931918,2011-07-04,3563,21.025190353393555,1066.4148621559143,141.58892250061035,39.024566877296074,83.8713,28.9743,1
123.0,177.0,251.0,144.0,11932.732751458314,1470.8423823793814,14.092041785970522,013,2482,10,6878.739130434783,2479.0,342.0,407.0,339.0,58.0,211.10701064152693,2011-07-15,526,0.0,2066.2940757274628,155.77657318115234,40.39080360915864,83.9704,27.8871,1
116.0,206.0,232.0,175.0,24215.71552086994,476.4998271085458,687.323550456081,026,2510,30,6307.217391304348,4458.0,345.0,423.0,370.0,55.0,144.13230294127808,2010-08-19,1413,0.0,1776.952157497406,88.38558006286621,23.72385418412282,83.5983,28.3401,1
127.0,180.0,261.0,156.0,23866.563700354793,388.60853748719074,899.5391803228702,013,2482,50,6421.913043478261,2034.0,343.0,396.0,357.0,57.0,228.55557139950815,2011-07-02,459,52.954315185546875,2204.1249136924744,259.13063049316406,9.714709266403723,84.094,27.9939,1
112.0,258.0,195.0,178.0,8582.372992259461,794.8409172725297,1023.1880901454429,010,0,10,5670.478260869565,5739.0,373.0,433.0,518.0,57.0,48.66148720589519,2013-09-03,1764,0.0,1958.6767971515656,170.01557731628418,24.969240191843273,83.1913,28.3922,1
123.0,180.0,195.0,133.0,6760.608449905597,33.843905813686696,2255.506834316933,013,0,10,6187.913043478261,3965.0,315.0,489.0,390.0,59.0,317.7579091183467,2013-09-03,914,18.55841636657715,2205.5741596221924,206.33763885498047,23.62089202716999,83.2266,28.2399,1
113.0,237.0,239.0,179.0,21788.531478776626,1405.7140902635974,2106.334378170956,015,2510,30,6545.347826086957,6376.0,362.0,399.0,406.0,56.0,193.23249701770575,2013-08-09,1837,8.676602363586426,1449.5883355140686,82.05403804779053,25.74566321203085,83.5214,28.3742,1
115.0,179.0,223.0,155.0,24092.651002990657,421.7953867165635,88.34599572817824,013,2482,10,5731.478260869565,2749.0,313.0,464.0,338.0,57.0,190.4075688510769,2010-07-11,896,0.0,2422.915435254574,105.0699110031128,31.340013148143186,83.7826,28.0063,1
