Geology_Nepal_ID,Geology_geo8apg_ID,date,longitude,latitude,Dist_Fault,Dist_River,Dist_Road,Bulk_Density,CEC,Clay_Content,Coarse_Fragments,Nitrogen,Organic_Carbon_Density,Organic_Carbon_Stock,Sand_Content,Silt_Content,Soil_Organic_Carbon,Soil_pH,LULC,NDVI,precipitation,rainfall_30d,rainfall_7d,aspect,elevation,slope
024,2663,2016-06-14,87.7924,27.6276,43277.10347148232,643.3509256473095,1005.3677872976466,92.0,218.0,236.0,304.0,6784.0,556.0,79.0,416.0,348.0,758.0,56.0,10,6023.217391304348,0.0,95.4768877029419,31.41759872436523,95.6222161923916,3273,9.382434212974024
024,2663,2010-10-08,87.9436,27.6291,50281.994936309886,900.8416359699014,6971.389112804366,111.0,265.0,136.0,178.0,4733.0,457.0,78.0,537.0,326.0,718.0,66.0,60,2072.2608695652175,0.0,188.80177879333496,0.0,352.8517332383582,4378,36.28447486147194
005,0,2015-07-16,85.0813,27.6314,26174.969745791484,607.1661220174697,323.6291370977687,116.0,239.0,245.0,169.0,2770.0,330.0,53.0,330.0,426.0,329.0,56.0,40,4510.478260869565,23.658878326416016,370.7988204956054,58.60980033874512,335.701160275646,1792,5.074897985314341
029,2538,2014-08-08,86.2326,27.6363,72686.89529301238,27.490256881319276,150.32259342411766,100.0,219.0,169.0,228.0,10078.0,353.0,50.0,484.0,347.0,561.0,55.0,10,5157.260869565217,52.2336311340332,618.1823120117188,75.98405456542969,298.97300187715246,1945,26.62348509098446
028,0,2011-07-06,84.125,27.6454,4010.8780434094024,210.59196897858897,179.3652400980835,134.0,132.0,215.0,132.0,1678.0,273.0,46.0,457.0,329.0,218.0,62.0,30,3557.913043478261,0.0,576.7790336608887,409.332332611084,131.53571649634557,192,1.3984696325586838
016,2482,2010-08-02,86.0332,27.6661,68190.0755593953,1272.1089970051398,887.2833107481459,113.0,215.0,210.0,170.0,7626.0,333.0,51.0,411.0,379.0,349.0,54.0,10,5629.391304347826,0.0,471.7816619873047,138.36836051940918,176.92238550914578,1823,18.800329420417363
030,2630,2011-08-13,86.7174,27.6674,63546.38532088074,611.3846536394873,436.691915002358,102.0,230.0,189.0,260.0,7354.0,426.0,59.0,464.0,348.0,857.0,56.0,10,6443.304347826087,0.0,406.7079372406006,136.83395385742188,280.8625784946408,2497,48.15493140733283
016,2482,2017-06-28,86.04142973,27.66868142,68764.95801212415,2103.8428502853953,224.8404184755466,113.0,217.0,231.0,165.0,7046.0,333.0,45.0,400.0,370.0,441.0,54.0,10,4731.695652173913,0.0,173.50523471832275,96.58992290496826,197.8799466528852,2034,13.394383234163344
004,0,2013-07-19,83.7533,27.6746,7692.067577054796,650.1151637150439,2129.2628199850797,118.0,131.0,174.0,133.0,2420.0,295.0,44.0,376.0,449.0,296.0,60.0,40,6307.173913043478,18.694149017333984,398.0127682685852,52.75740385055542,48.47194326335779,276,4.1893936624826065
039,2482,2015-08-07,85.514,27.6788,47453.11828965107,825.4030326127568,1359.6205590135098,112.0,228.0,242.0,195.0,4528.0,317.0,51.0,321.0,437.0,361.0,56.0,30,5361.652173913043,0.0,301.33335876464844,0.0,207.7878536729196,1804,15.347924623774151
016,2538,2016-08-09,86.1804,27.6835,72440.18066194213,957.4680241009974,85.0188747067843,108.0,258.0,174.0,229.0,5598.0,352.0,50.0,478.0,348.0,560.0,57.0,30,5027.608695652174,0.0,608.7716484069824,120.4942855834961,113.88200344683848,2225,19.791653569938493
028,0,2011-07-01,83.45,27.7,1528.5517253926744,1124.8889862143528,594.2993535826204,125.0,163.0,195.0,138.0,3746.0,296.0,53.0,334.0,471.0,411.0,61.0,10,6120.478260869565,33.633506774902344,417.86756706237793,261.13538360595703,101.13100008419546,283,18.541759606315654
030,2630,2016-07-07,86.726,27.7009,60095.49230334491,1199.600969970201,475.0561051716827,84.0,223.0,163.0,233.0,6625.0,539.0,86.0,552.0,285.0,957.0,56.0,10,6250.782608695652,0.0,263.36351776123047,48.18965148925781,225.8409031664428,3138,38.31016523747555
004,0,2013-07-19,83.9072,27.7115,7548.893264436017,2289.1144979023206,225.01425625506445,116.0,189.0,224.0,164.0,2677.0,339.0,45.0,328.0,448.0,318.0,57.0,30,6319.0,10.959844589233398,430.0960988998413,32.879533767700195,33.182956783677625,892,20.17819389668624
028,2482,2011-08-03,85.4279,27.7165,44793.021740879056,960.9587783666924,167.75795304489392,114.0,196.0,180.0,172.0,2197.0,327.0,38.0,391.0,430.0,395.0,57.0,50,5945.0,0.0,291.55013275146484,10.721210479736328,239.45201111000287,1543,3.644747987092199
039,0,2008-09-12,85.15,27.7167,35622.28664833152,171.79946535945248,105.34151999874932,118.0,178.0,197.0,169.0,3053.0,301.0,39.0,269.0,533.0,299.0,57.0,40,5412.04347826087,0.0,244.10193538665771,50.64111328125,50.9411249098045,934,15.77978279859536
028,0,2015-08-08,83.47,27.7185,4013.4822261923073,431.1500578000801,62.61175936177414,121.0,181.0,207.0,132.0,3978.0,382.0,57.0,360.0,434.0,486.0,61.0,10,5987.347826086957,0.0,417.9721546173096,50.965518951416016,300.91488576910035,369,35.93039278973326
028,0,2008-09-19,83.4724,27.72,4315.998903528164,431.3204103106446,132.6879509632528,125.0,167.0,209.0,141.0,4503.0,391.0,58.0,364.0,427.0,407.0,61.0,10,6520.391304347826,77.57498168945312,345.36207580566406,37.618629455566406,335.05454030028756,349,16.88337457826345
028,0,2009-12-26,83.4692,27.7211,4186.383607751396,100.61860675695398,252.391579451896,131.0,161.0,212.0,141.0,4711.0,396.0,57.0,367.0,421.0,401.0,61.0,10,4776.086956521739,0.0,0.0,0.0,345.11482958314764,241,15.894169972486129
028,0,2010-06-30,83.4763,27.7223,4683.332785234556,716.2793891097291,463.9331166566316,117.0,193.0,186.0,148.0,5636.0,316.0,45.0,276.0,537.0,473.0,61.0,10,6623.173913043478,30.52841567993164,209.81094932556152,78.88428115844727,180.0,414,37.26479270990959
026,2538,2015-05-12,86.1636,27.7368,68589.33236422527,201.63974770370703,721.7635731306827,122.0,184.0,218.0,154.0,4646.0,352.0,55.0,321.0,461.0,508.0,54.0,50,4823.95652173913,0.0,120.95768284797668,85.52698993682861,48.48816060749057,959,1.3991276995044295
012,2482,2014-08-14,84.6073,27.737,13929.677527315594,344.3980697238963,201.59286724126775,128.0,207.0,198.0,159.0,3506.0,332.0,51.0,377.0,425.0,351.0,57.0,30,5661.347826086957,35.83652114868164,491.29080295562744,141.8586540222168,219.127429735482,548,27.55037687762936
005,0,2011-07-03,83.5754,27.7394,7959.389414443584,1547.444044469154,4233.766915386872,114.0,246.0,194.0,179.0,3756.0,439.0,64.0,381.0,425.0,438.0,57.0,10,5571.652173913043,108.67852020263672,435.3816146850586,272.6166000366211,225.12323314201504,1031,31.775887643069815
005,0,2011-07-01,83.5753,27.7395,7959.389414443584,1547.444044469154,4233.766915386872,114.0,246.0,194.0,179.0,3756.0,439.0,64.0,381.0,425.0,438.0,57.0,10,5571.652173913043,0.0,353.8727264404297,246.0293083190918,227.0264053959173,1042,25.405408741926543
014,2482,2010-09-14,85.8166,27.7513,71729.77217791876,133.27119399534666,2.571647034803352,123.0,189.0,207.0,143.0,5238.0,325.0,50.0,314.0,479.0,464.0,56.0,80,6590.0,0.0,632.6781711578369,31.730009078979492,107.83871540820203,721,11.934990580725971
028,2482,2016-06-28,85.4197,27.758,48141.92716555397,429.7721143486,92.5585611604789,112.0,217.0,183.0,155.0,3054.0,394.0,61.0,428.0,389.0,326.0,57.0,30,5723.086956521739,0.0,335.3315620422363,109.27063369750977,150.53262037311904,1379,6.365497615327993
028,0,2010-08-19,82.6335,27.7592,4733.568224259216,1203.1152862496467,2082.6030126687933,124.0,233.0,228.0,207.0,1975.0,344.0,54.0,345.0,427.0,318.0,61.0,10,6669.782608695652,14.331789016723633,456.6163606643677,102.84595108032228,67.56135896377899,477,16.534705846643806
005,0,2016-07-25,83.5165,27.7625,6733.09110312489,323.3133030584538,358.31177103945186,119.0,182.0,199.0,157.0,4504.0,309.0,46.0,341.0,460.0,368.0,60.0,10,6201.652173913043,44.0180549621582,540.8779020309448,161.58423042297363,128.93611128552604,611,28.40985301650384
024,2482,2008-09-02,87.199,27.7649,40665.903954101566,2198.7962253686705,8021.90748187818,103.0,344.0,177.0,344.0,4406.0,403.0,65.0,536.0,287.0,591.0,66.0,60,733.0,0.0,233.7049264907837,0.0,282.47388012358897,4864,4.286035865421776
003,0,2016-01-28,84.4694,27.7657,9152.42783495679,4.782462551063763,609.5684227420134,133.0,118.0,210.0,120.0,1808.0,329.0,46.0,444.0,347.0,320.0,58.0,60,4012.7391304347825,0.0,15.193513870239258,0.0,249.2320073916947,204,7.798612566607702
014,2482,2007-09-05,85.7,27.7667,67820.59876394387,93.18210439011833,1990.3628709388915,118.0,188.0,194.0,144.0,2518.0,325.0,41.0,341.0,465.0,270.0,57.0,10,6266.0,34.4595947265625,397.10453701019287,104.50253677368164,20.641931845526816,1048,5.925497705124756
024,2538,2009-09-07,86.1334,27.7667,67890.3860012816,1111.312528528852,402.85941424257646,110.0,201.0,247.0,159.0,8421.0,326.0,52.0,332.0,421.0,374.0,55.0,10,6464.608695652174,0.0,374.012071609497,97.15559005737305,67.56275179892636,1484,30.700990836318464
003,0,2016-09-02,84.469745,27.767046,8979.449390703287,160.45597380316124,472.29063878156654,134.0,131.0,222.0,127.0,1791.0,318.0,47.0,402.0,375.0,290.0,58.0,50,3921.695652173913,25.364456176757812,366.4005928039551,71.21092319488525,164.22318260009845,216,3.8493941564465217
041,0,2016-09-02,84.854632,27.769034,26189.809774686248,873.22041275868,831.6943850912205,114.0,174.0,191.0,154.0,3263.0,327.0,51.0,298.0,511.0,302.0,57.0,10,7091.695652173913,46.10161209106445,301.3508815765381,69.38269996643066,259.2637503141254,739,27.53655160834908
014,2538,2014-08-02,85.8692,27.7702,74393.15244813637,1026.9486386526448,767.7391329453492,123.0,194.0,193.0,180.0,6138.0,318.0,48.0,351.0,455.0,410.0,56.0,30,3560.8260869565215,57.68715286254883,843.6907920837402,123.89345169067384,136.80470766930196,1264,55.28367896824607
024,2538,2013-07-22,86.166,27.7713,65520.55288432574,1678.014455412762,674.5896657404608,112.0,233.0,207.0,185.0,6693.0,342.0,49.0,400.0,393.0,510.0,56.0,50,6476.695652173913,0.0,286.2273254394531,81.2149543762207,109.49016997588562,2055,5.542392940249607
014,2538,2013-09-09,85.9052,27.772,75313.46103336119,627.2043485322031,685.5239758445633,115.0,189.0,200.0,180.0,7615.0,321.0,39.0,355.0,445.0,485.0,57.0,30,6216.086956521739,0.0,416.4178009033203,76.02185821533203,327.87603912043784,1218,18.986024163601552
037,0,2010-09-02,85.2401,27.7745,42944.38040949466,82.46549618156692,59.40645332141582,116.0,203.0,208.0,161.0,2230.0,323.0,41.0,355.0,437.0,319.0,57.0,30,4875.652173913043,22.7318172454834,509.66512966156006,163.5223388671875,209.47107529506823,1116,8.460695802411248
011,2538,2013-09-09,85.9614,27.7757,76924.58133761444,763.1483025109513,3570.4300235406604,109.0,220.0,203.0,185.0,13470.0,337.0,49.0,394.0,403.0,560.0,57.0,10,6313.260869565217,0.0,416.4178009033203,76.02185821533203,13.201501007212046,1616,41.38780721869162
014,2538,2016-10-01,85.8701,27.7759,74920.64413100269,1225.7013150946304,1025.0676747374578,121.0,207.0,213.0,168.0,6592.0,329.0,52.0,355.0,433.0,393.0,56.0,30,5582.826086956522,0.0,327.58510398864746,0.0,135.7133507035629,1548,58.793327722612425
014,2538,2015-07-16,85.8888,27.7768,75486.00425906049,35.64499236947697,143.96894628800766,121.0,198.0,234.0,171.0,5685.0,348.0,52.0,318.0,447.0,477.0,54.0,10,5778.260869565217,37.951995849609375,458.3976593017578,105.07174873352052,122.07582775475626,894,27.393750463263657
028,2482,2008-09-11,85.3717,27.777,47531.893890146275,670.3812046577743,96.11015660846896,115.0,213.0,267.0,226.0,5077.0,311.0,46.0,358.0,375.0,375.0,56.0,50,4248.347826086957,42.975807189941406,169.97923469543457,59.05883979797363,246.13615440421785,1475,13.499900496094728
014,2482,2010-09-08,85.8416,27.7773,74732.03407454828,1350.7591822262204,1820.6889949234203,106.0,223.0,243.0,186.0,8778.0,362.0,46.0,364.0,393.0,545.0,57.0,10,5952.652173913043,0.0,746.7986221313477,171.6781005859375,235.46613411412756,1843,21.790211399841382
033,2482,2015-06-13,85.3867,27.7786,48369.35006252743,1941.1208634241389,1.7203590724459543,111.0,215.0,271.0,151.0,9375.0,358.0,57.0,292.0,437.0,419.0,56.0,10,7021.782608695652,0.0,128.04850482940674,64.68044757843018,195.26009054160312,1878,25.94766897264896
003,2482,2013-07-06,84.4384,27.7801,6005.7203245400915,100.607704591237,289.50677385521743,131.0,126.0,249.0,139.0,2530.0,316.0,52.0,353.0,398.0,379.0,59.0,10,4649.869565217391,30.64165306091309,420.3038082122803,41.65269947052002,235.76188963387943,240,29.91735905823851
014,2482,2010-09-02,85.8369,27.7838,75414.93769022578,1238.9174812097322,1761.3655592057578,111.0,229.0,179.0,187.0,7088.0,318.0,41.0,415.0,406.0,404.0,56.0,10,5726.869565217391,0.0,750.9180641174316,236.44041442871097,233.6001304612824,1799,34.292922597263036
013,2482,2010-09-06,84.4866,27.7884,9172.126409087665,435.6696317442122,1160.790237181481,116.0,176.0,221.0,146.0,2899.0,338.0,51.0,343.0,436.0,317.0,57.0,10,6447.478260869565,19.281843185424805,389.1576042175293,69.43973731994629,170.82708163386934,722,29.852001507584372
024,2538,2013-07-22,86.3499,27.7898,53850.46132748248,1211.9688405622555,2187.216388189027,106.0,263.0,190.0,198.0,5257.0,532.0,71.0,558.0,252.0,1029.0,61.0,30,2526.391304347826,0.0,348.0512065887451,99.0693130493164,202.3448344586482,4126,37.59935412612593
012,2482,2015-04-28,84.4783,27.7908,8268.267012296159,811.3639480369287,1392.018449328877,113.0,167.0,214.0,179.0,3009.0,317.0,48.0,340.0,447.0,437.0,57.0,10,6295.826086956522,11.909330368041992,95.50062847137453,18.699996948242188,245.5360917993268,890,35.130688156953084
013,2482,2012-09-18,84.7001,27.7923,22387.43241834887,649.7707476814767,1091.585704555206,113.0,182.0,222.0,171.0,4522.0,338.0,47.0,308.0,470.0,504.0,57.0,10,6366.695652173913,41.634559631347656,412.7547416687012,164.86905479431152,314.86287382480094,794,22.44371541847885
013,2482,2017-07-12,84.43347027,27.79280733,4553.267303105921,138.15898913376932,366.9683081500491,123.0,179.0,261.0,153.0,5830.0,342.0,52.0,355.0,384.0,411.0,57.0,10,5634.95652173913,0.0,387.7063179016113,97.6851863861084,258.986726109894,428,42.98734753212187
043,0,2010-09-18,84.8566,27.7948,28979.569570390748,1319.6815651360655,976.2166185289392,114.0,191.0,246.0,144.0,4264.0,322.0,54.0,289.0,465.0,294.0,56.0,10,6912.565217391304,0.0,435.1651763916016,75.34001159667969,188.2987260811502,568,26.890981700173676
012,2482,2008-08-14,84.432,27.795,4220.601286489874,82.93761518625185,550.7978425313884,123.0,179.0,217.0,171.0,5550.0,329.0,52.0,340.0,443.0,407.0,57.0,10,4716.434782608696,0.0,451.2899417877197,132.11995887756348,261.28248202973526,299,54.23795349691217
012,2482,2017-06-22,84.43283218,27.79532591,4368.05709449301,138.15616480307523,330.80180855878086,123.0,179.0,217.0,171.0,5550.0,329.0,52.0,340.0,443.0,407.0,57.0,10,5589.869565217391,0.0,175.77021884918213,136.13756370544434,249.61794692187848,403,44.30610753238817
045,0,2016-08-01,84.8423,27.8009,29102.465190073304,163.02086156143514,61.46330736475302,129.0,170.0,246.0,158.0,2274.0,306.0,54.0,333.0,421.0,317.0,56.0,10,4830.04347826087,0.0,326.72953701019287,79.29764556884766,0.0,411,42.19278376691144
027,2538,2016-06-07,85.9149,27.8027,78708.00661546545,1049.1250361775592,1173.6494653541245,110.0,210.0,178.0,172.0,8637.0,318.0,51.0,422.0,400.0,453.0,56.0,30,5935.695652173913,0.0,119.43635559082033,0.0,303.1768200098432,1519,26.697223454339273
102,2482,2016-08-01,84.9005,27.805,31911.032895622597,375.48692129964166,325.4359220300797,129.0,175.0,248.0,171.0,1953.0,331.0,47.0,337.0,414.0,311.0,59.0,40,4511.217391304348,0.0,390.3451232910156,115.39469242095949,350.3753659753406,438,18.17902042735591
013,2482,2010-07-29,84.69570744,27.80766085,23842.906270695377,246.78531763128495,29.0125258529336,128.0,176.0,242.0,171.0,2497.0,327.0,49.0,331.0,427.0,384.0,58.0,10,5187.521739130435,21.9172420501709,411.7046465873718,67.36655569076538,77.53084198455542,330,12.676001493508544
011,2482,2017-06-30,84.43754872,27.8077847,3819.394650934039,580.2725219756409,4.172923651641095,117.0,165.0,222.0,150.0,5494.0,320.0,48.0,349.0,429.0,349.0,56.0,10,6483.173913043478,9.248919486999512,234.99054431915283,58.72893810272217,272.7373278151115,547,34.13410823082358
011,2482,2017-06-23,84.43352419,27.8080337,3429.578634895596,138.13921436873883,232.12598626335856,118.0,158.0,229.0,160.0,4869.0,323.0,50.0,329.0,442.0,383.0,57.0,10,5724.173913043478,0.0,176.26160621643066,57.653204917907715,315.3098504417901,302,28.655890834450155
013,2482,2010-07-27,84.67982275,27.81229512,23827.6752840599,303.6058889248098,401.0918852434929,115.0,168.0,212.0,192.0,4341.0,333.0,53.0,288.0,499.0,534.0,57.0,10,5567.130434782609,0.0,426.4082703590393,56.40793466567993,21.589354063322297,359,19.197206638509293
013,2482,2014-07-18,84.8051,27.8126,28660.483666092947,323.2078335917942,53.57661543101995,115.0,178.0,207.0,154.0,3538.0,321.0,47.0,279.0,514.0,350.0,57.0,10,5592.391304347826,0.0,346.45568466186523,123.31903839111328,5.868418068786008,462,28.236275641760987
014,2538,2010-09-06,85.8315,27.8143,78793.1491571021,1982.9490290159429,2175.1286794527655,104.0,229.0,254.0,282.0,8001.0,374.0,52.0,364.0,382.0,713.0,57.0,10,5516.086956521739,106.63416290283205,646.315113067627,0.0,39.42955804306545,2380,24.752869167264745
006,0,2011-07-01,83.4643,27.8173,2265.880912370845,338.65678614773043,214.35440198024935,119.0,192.0,224.0,193.0,4198.0,307.0,36.0,372.0,404.0,363.0,58.0,10,5871.260869565217,26.758195877075195,305.89505767822266,166.11664962768555,82.44292112053019,1046,20.267370380717292
006,0,2011-07-03,83.4644,27.8173,2265.880912370845,338.65678614773043,214.35440198024935,119.0,192.0,224.0,193.0,4198.0,307.0,36.0,372.0,404.0,363.0,58.0,10,5871.260869565217,107.03278350830078,386.16964530944824,208.01930809020996,82.44292112053019,1046,20.267370380717292
013,2482,2016-06-27,84.4443,27.8178,4141.561634600923,494.2177707613731,71.51886791850885,123.0,145.0,245.0,156.0,4884.0,326.0,51.0,358.0,397.0,381.0,57.0,10,6053.608695652174,10.110090255737305,306.86237812042236,99.71671104431152,315.30728621964414,307,10.324321334726362
014,2538,2016-05-20,85.7734,27.8187,77240.2734546036,456.74186354975393,495.5334745874285,122.0,210.0,221.0,160.0,4353.0,326.0,44.0,344.0,435.0,392.0,57.0,40,5966.347826086957,0.0,215.52130222320557,46.532508850097656,320.7650353300737,991,20.61571054990631
037,2482,2013-06-18,85.2114,27.8196,47397.89921235623,1472.2288629544428,173.2182506340951,114.0,220.0,219.0,198.0,7760.0,328.0,48.0,343.0,438.0,375.0,56.0,30,4575.0,41.27529525756836,240.02185249328613,68.67481803894043,70.51784230866457,1581,16.236755760134724
010,2482,2010-07-11,84.46652548,27.81963827,6307.2818955903085,433.28482362239663,138.2399668539367,118.0,163.0,234.0,147.0,6035.0,326.0,53.0,329.0,438.0,386.0,58.0,80,5740.95652173913,36.0732536315918,277.0807275772095,48.5031042098999,334.4351179589433,226,25.01185228512532
010,2482,2010-06-27,84.4935,27.822,8945.191870126584,118.80905593427732,201.07747590724588,125.0,167.0,236.0,155.0,3384.0,354.0,50.0,304.0,460.0,421.0,57.0,10,6833.217391304348,20.46584701538086,210.61817264556885,80.08176040649414,167.6556336249131,368,27.189448220683097
006,0,2012-06-13,83.6349,27.828,3098.747960001817,717.8430020590529,1346.230799779708,117.0,199.0,195.0,136.0,2218.0,313.0,46.0,317.0,488.0,362.0,60.0,40,6725.434782608696,0.0,34.422115325927734,0.0,242.04906434184895,928,11.70707401506893
030,2482,2015-05-03,85.5763,27.8287,63662.41218222814,130.24284563480106,193.3877207237801,126.0,180.0,212.0,173.0,2929.0,326.0,42.0,335.0,453.0,336.0,57.0,30,3616.869565217391,0.0,55.90311121940613,0.0,150.51662709615437,806,10.534379658781454
033,2482,2014-08-29,85.1638,27.8315,48312.26785190096,618.4189651571779,578.5487384872292,117.0,197.0,192.0,195.0,3222.0,297.0,34.0,314.0,493.0,306.0,58.0,10,4959.608695652174,9.554154396057127,352.2605171203613,139.04164505004883,292.92535878907955,1291,24.566426486329004
012,2482,2017-07-03,84.54704621,27.83196401,14047.54193750813,159.89226681184402,169.38273146028598,128.0,148.0,216.0,152.0,2446.0,333.0,54.0,339.0,446.0,380.0,57.0,80,5462.260869565217,0.0,259.64892292022705,106.38561820983888,29.484064009944717,230,2.129974718148337
012,2482,2016-06-27,84.5423,27.832,13606.18821719055,348.7733309356589,163.20601540407242,126.0,159.0,212.0,186.0,3268.0,349.0,55.0,324.0,464.0,429.0,57.0,10,6085.347826086957,10.759424209594728,276.3435306549072,76.41176128387451,25.404948794196663,285,41.86151175816186
012,2482,2016-07-23,84.5512,27.8324,14504.291207422712,52.58751339643083,45.149205019509424,129.0,162.0,225.0,169.0,2775.0,346.0,54.0,336.0,440.0,386.0,57.0,10,4553.521739130435,0.0,369.28029108047485,106.99656295776369,314.1575332746227,293,52.45865004085857
033,2482,2016-09-04,85.201673,27.833565,48784.55984558463,1775.0564878649488,76.09505673840178,115.0,211.0,189.0,214.0,3649.0,314.0,43.0,377.0,434.0,346.0,58.0,10,5812.391304347826,0.0,303.8528823852539,107.67480659484865,106.03464305158856,1428,37.30248020260296
033,2482,2015-08-28,85.3418,27.8426,52887.60855071404,36.362343688149814,1509.885866189277,115.0,196.0,205.0,161.0,3316.0,326.0,45.0,338.0,456.0,292.0,57.0,10,5549.260869565217,0.0,534.3753776550293,189.762020111084,315.8913217517161,1049,25.33496692641781
033,2482,2014-09-25,85.5248,27.8519,62436.26248224858,1060.5058821300297,801.1897092837438,109.0,238.0,192.0,193.0,4054.0,318.0,42.0,419.0,390.0,397.0,57.0,30,4906.869565217391,0.0,531.6770248413086,147.54833984375,42.662790106154,1622,30.725803393098936
014,2482,2017-04-14,84.55829403,27.85256028,15477.92678695286,298.9358529301355,416.2401533220517,126.0,149.0,243.0,175.0,3547.0,354.0,53.0,346.0,412.0,449.0,58.0,10,5406.565217391304,11.604952812194824,76.0783429145813,0.0,220.30691648954303,344,18.759419405639253
013,2482,2015-08-27,85.1287,27.8569,51086.57749488264,167.19526816372507,387.8846959412882,114.0,194.0,225.0,162.0,4307.0,316.0,47.0,291.0,484.0,334.0,56.0,10,6042.826086956522,15.770524978637695,413.96306705474854,181.3736581802368,353.3263125323808,601,25.297663915806513
007,0,2013-07-22,83.6014,27.859,5409.201876133295,1411.7819205403043,111.2449258381697,115.0,215.0,250.0,189.0,2280.0,319.0,39.0,349.0,401.0,405.0,59.0,30,4904.304347826087,29.197175979614254,428.84749126434326,75.32283973693848,235.2141887203187,1102,17.33398886354832
011,0,2013-06-18,83.7711,27.8595,7894.502733363444,1367.2927300185909,109.21674648158752,118.0,210.0,222.0,186.0,3351.0,323.0,47.0,338.0,440.0,474.0,56.0,50,6296.478260869565,83.56968688964844,407.9035444259643,115.3961944580078,185.38468623153196,1174,21.31714852079441
010,2538,2014-08-25,85.7763,27.8609,80206.39771759401,1321.4456410908597,805.533967686353,111.0,216.0,197.0,181.0,9643.0,347.0,45.0,385.0,418.0,460.0,58.0,50,5945.04347826087,25.033063888549805,400.1846122741699,127.45218086242676,287.82184839434444,1638,22.93463112893534
011,2482,2007-08-10,84.914,27.863,38203.9854266851,898.8173587397398,41.47318601378558,114.0,206.0,197.0,173.0,2306.0,295.0,45.0,369.0,434.0,305.0,56.0,40,5457.478260869565,18.99547004699707,324.6974468231201,52.701826095581055,167.25271130969364,1367,9.42338959514654
014,2482,2010-09-17,84.63118672,27.86624658,22920.466330514373,150.2173646145349,216.3451903974876,130.0,188.0,261.0,139.0,2020.0,327.0,51.0,360.0,378.0,324.0,57.0,10,4350.565217391304,0.0,321.2011184692383,64.6673812866211,77.53739630530964,313,24.231182105688617
005,0,2013-08-08,83.1036,27.8664,5680.522666527267,333.0529558844504,47.83533639348126,115.0,218.0,239.0,171.0,3617.0,328.0,43.0,290.0,471.0,486.0,59.0,10,6227.04347826087,18.94750213623047,285.07332706451416,60.258689880371094,327.12205240153617,1242,34.004700568490854
013,0,2007-09-29,83.4833,27.8667,3525.8277382259303,2062.524564589463,199.7620052629934,116.0,218.0,176.0,173.0,2566.0,348.0,40.0,419.0,404.0,399.0,56.0,50,6041.086956521739,97.74969482421876,173.1828956604004,52.22440719604492,90.0,1430,4.189142672000292
007,0,2013-07-22,83.6606,27.8686,8091.498789281982,839.9089736758976,1079.5485149480403,113.0,206.0,240.0,169.0,3338.0,298.0,38.0,342.0,418.0,382.0,58.0,10,5696.739130434783,29.51454162597656,426.23685455322266,79.65227127075195,270.0,1125,14.378750388119387
010,2538,2010-09-14,85.9259,27.8732,75964.1140778788,509.796416173692,171.98807221549998,115.0,221.0,176.0,183.0,9310.0,301.0,50.0,423.0,401.0,407.0,56.0,30,6196.391304347826,0.0,555.9382400512695,107.19533157348631,21.156647118878457,1468,33.408595663341735
014,2482,2017-07-05,85.143062,27.878121,53522.568899776496,403.04029525687474,21.699836021872553,128.0,192.0,319.0,151.0,1928.0,324.0,54.0,254.0,427.0,284.0,54.0,50,4993.869565217391,0.0,188.30845594406128,58.05797338485718,286.41751772766395,590,12.903675921252162
007,0,2010-09-15,83.3395,27.8808,1478.3263106520446,202.932216540442,851.5247860808723,120.0,207.0,228.0,187.0,2630.0,304.0,40.0,341.0,431.0,344.0,61.0,10,6047.608695652174,19.908275604248047,302.27971172332764,59.72482681274414,137.58019392777274,1074,29.68872735888296
011,0,2010-10-06,83.77762394,27.88159864,10420.43771749218,979.9965173155232,284.4009061261702,118.0,176.0,216.0,144.0,3084.0,302.0,41.0,369.0,414.0,281.0,58.0,10,6638.173913043478,0.0,227.4518256187439,6.1299967765808105,36.32944580134328,524,21.893673398774524
011,0,2013-07-22,83.6275,27.8852,8956.300675764003,995.8780109482354,1257.2919227094133,112.0,189.0,206.0,148.0,2817.0,300.0,41.0,342.0,453.0,317.0,60.0,10,6688.913043478261,29.197175979614254,428.84749126434326,75.32283973693848,78.88748337312687,997,9.53543234647523
030,2538,2014-08-27,85.5107,27.8868,64962.53736755605,401.7679913621389,1999.708505255775,113.0,224.0,196.0,197.0,5348.0,320.0,46.0,451.0,353.0,392.0,57.0,30,5641.086956521739,42.001708984375,387.4801959991455,132.77210235595703,65.51883603780148,1411,33.5874650067473
013,2482,2011-07-15,83.9704,27.8871,11932.732751458314,1470.8423823793814,14.092041785970522,123.0,177.0,251.0,144.0,2479.0,323.0,53.0,342.0,407.0,339.0,58.0,10,6878.739130434783,0.0,723.3354721069336,155.77657318115234,211.10701064152693,526,40.39080360915864
030,2538,2016-07-20,85.5097,27.8883,65051.380753171055,153.1457572008828,2331.8589365210796,110.0,207.0,187.0,195.0,4665.0,314.0,43.0,456.0,356.0,395.0,57.0,10,6503.826086956522,102.13277435302734,302.99006271362305,39.07646560668945,53.0232314514402,1396,31.75721146030266
013,2482,2015-08-29,85.2118,27.8884,55057.42999011821,1070.7004216929383,920.4234596706124,114.0,183.0,224.0,204.0,4871.0,314.0,40.0,306.0,470.0,392.0,58.0,10,6850.521739130435,0.0,416.63661670684814,146.80060005187988,2.3995010684677887,1083,23.62713517918723
